ID	domain	phylum	class	order	family	genus	species
k141_11193	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Thermophilibacter	Thermophilibacter immobilis
k141_6944	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Aminipila	Aminipila luticellarii
k141_18659	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis
k141_6945	Bacteria	Pseudomonadota	Gammaproteobacteria				
k141_22290	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium sp. BJN0003
k141_18661	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_11201	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium sp. HTF-F
k141_18666	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. So13.3
k141_3171	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_31610	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_3172	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis
k141_11203	Bacteria	Pseudomonadota					
k141_6956	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus albus
k141_11204	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
k141_14523	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_22298	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	
k141_11205	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
k141_6957	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_3181	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. JN-9
k141_31615	Bacteria						
k141_11209	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
k141_22300	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. Marseille-Q4140
k141_26752	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		
k141_31617	Bacteria						
k141_14530	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium novyi
k141_14531	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_11213	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum
k141_3183	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	
k141_31621	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bovis
k141_22303	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium amylolyticum
k141_22304	Bacteria						
k141_18667	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc carnosum
k141_6959	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_3185	Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
k141_31622	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospira	Lachnospira eligens
k141_18668	Bacteria	Myxococcota	Myxococcia	Polyangiales	Polyangiaceae	Sorangium	
k141_14533	Bacteria						
k141_11218	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Qipengyuania psychrotolerans
k141_26764	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales			
k141_31625	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus uliginis
k141_3191	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium amylolyticum
k141_14534	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_26771	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_11223	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_3196	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. Marseille-Q4140
k141_22307	Bacteria	Actinomycetota					
k141_26776	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pusillibacter	Pusillibacter faecalis
k141_14536	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium lactatifermentans
k141_11224	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
k141_3197	Bacteria	Pseudomonadota					
k141_22311	Bacteria	Bacillota	Clostridia	Eubacteriales		Intestinimonas	Intestinimonas butyriciproducens
k141_18683	Bacteria						
k141_31635	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_6975	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis
k141_31638	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_18685	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	Desulfosarcina ovata
k141_26782	Bacteria						
k141_11226	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Novisyntrophococcus	Novisyntrophococcus fermenticellae
k141_6978	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_18687	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter sp. Psy1
k141_3206	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus raffinolactis
k141_18688	Bacteria	Pseudomonadota					
k141_11231	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	
k141_3207	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_14543	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta
k141_3208	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. L51/94
k141_31639	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Caenibius	Caenibius sp. WL
k141_11234	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rossellomorea	Rossellomorea vietnamensis
k141_3209	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_22312	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parafannyhessea	Parafannyhessea umbonata
k141_26786	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	
k141_3211	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium lactatifermentans
k141_31643	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium sp. BJN0003
k141_3213	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya sp. HaHaR_3_96
k141_26789	Bacteria						
k141_18700	Bacteria						
k141_22315	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	Mahella australiensis
k141_11241	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_6990	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus sp. CY-G
k141_3215	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Protaetiibacter	Protaetiibacter intestinalis
k141_22319	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Megalodesulfovibrio	Megalodesulfovibrio gigas
k141_31645	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	
k141_18702	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_11244	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
k141_6993	Bacteria						
k141_22320	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_3216	Bacteria						
k141_14562	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	
k141_18708	Bacteria	Bacillota					
k141_26802	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_31646	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium congolense
k141_22323	Bacteria	Bacillota	Bacilli	Bacillales			
k141_6995	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium bornimense
k141_18711	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_3218	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. Marseille-Q4140
k141_22325	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pohangensis
k141_31650	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella sp. CA-293567
k141_22326	Bacteria						
k141_26806	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_6998	Bacteria						
k141_18719	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
k141_6999	Bacteria	Actinomycetota	Actinomycetes				
k141_3219	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella uli
k141_31653	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	
k141_26810	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_7002	Bacteria						
k141_31657	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium sp. HTF-F
k141_26813	Bacteria						
k141_18724	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_11268	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae		
k141_11269	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus	Halorussus sp. XZYJT49
k141_26816	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_11271	Bacteria						
k141_7007	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium amylolyticum
k141_31660	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	Actinosynnema pretiosum
k141_3226	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_22336	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces ferrugineus
k141_18731	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium acidaminophilum
k141_11276	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium gordonae
k141_18733	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_26821	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium lactatifermentans
k141_18734	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
k141_7009	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium sp. oral taxon 416
k141_11282	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_26826	Bacteria	Bacillota	Bacilli	Bacillales			
k141_18737	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
k141_26827	Bacteria						
k141_22343	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Syntrophobotulus	Syntrophobotulus glycolicus
k141_11287	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium sp. BJN0003
k141_26828	Bacteria						
k141_7016	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. Marseille-Q4140
k141_22346	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_3243	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_11290	Bacteria						
k141_18738	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
k141_3245	Bacteria	Bacillota	Clostridia	Eubacteriales	Vallitaleaceae	Vallitalea	Vallitalea guaymasensis
k141_26830	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium fermenticellae
k141_26834	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	
k141_11294	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium lactatifermentans
k141_31676	Bacteria	Bacillota	Clostridia	Eubacteriales			
k141_3246	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_7023	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_18740	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_31678	Bacteria	Bacillota					
k141_22353	Bacteria	Bacillota					
k141_11297	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium congolense
k141_3248	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter hominis
k141_3249	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_11300	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia odontolytica
k141_26839	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium humireducens
k141_11301	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia filamentosa
k141_7031	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_22354	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_26841	Bacteria						
k141_26844	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pusillibacter	Pusillibacter faecalis
k141_31680	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Qiania	Qiania dongpingensis
k141_18743	Bacteria	Bacillota	Clostridia	Eubacteriales		Flintibacter	Flintibacter sp. KGMB00164
k141_11307	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ethanoligenens	Ethanoligenens harbinense
k141_26845	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas encheleia
k141_3257	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		
k141_11316	Bacteria						
k141_31693	Bacteria	Bacillota	Clostridia	Eubacteriales		Intestinimonas	Intestinimonas butyriciproducens
k141_22356	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_26850	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus glycinifermentans
k141_31699	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica
k141_26854	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis
k141_11318	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria goodwinii
k141_7044	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis
k141_18746	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
k141_26856	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea neteri
k141_22365	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans
k141_3259	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Thermophilibacter	Thermophilibacter immobilis
k141_11326	Bacteria	Bacillota	Clostridia	Eubacteriales			
k141_18751	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. Marseille-Q4140
k141_22373	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Aminipila	Aminipila butyrica
k141_31702	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii
k141_3263	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum
k141_11330	Bacteria	Bacillota	Clostridia	Eubacteriales		Flintibacter	Flintibacter sp. KGMB00164
k141_26868	Bacteria	Bacillota	Clostridia	Eubacteriales			
k141_31703	Bacteria	Actinomycetota	Actinomycetes	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora acidiphila
k141_18758	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium amylolyticum
k141_11334	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium sp. BJN0003
k141_3265	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus tianjinensis
k141_26870	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		
k141_31706	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus taiwanensis
k141_22376	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium manihotivorum
k141_31707	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
k141_11336	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
k141_7051	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella sp. oral taxon 807
k141_11338	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium lactatifermentans
k141_31708	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
k141_7052	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
k141_26873	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus denitrificans
k141_26874	Bacteria	Bacillota	Clostridia	Eubacteriales		Flintibacter	Flintibacter sp. KGMB00164
k141_31711	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
k141_7054	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium woodii
k141_18767	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia
k141_7055	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
k141_11347	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia petroleophila
k141_22391	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
k141_3280	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum
k141_26882	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Vescimonas	Vescimonas fastidiosa
k141_11351	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. UKPF54-2
k141_18772	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium kluyveri
k141_31712	Bacteria						
k141_18774	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Caproiciproducens	Caproiciproducens sp. NJN-50
